0.1	5	0.238178
0.1	5.23564	0.261157
0.1	5.48239	0.286353
0.1	5.74077	0.31398
0.1	6.01132	0.344272
0.1	6.29463	0.377487
0.1	6.59128	0.413907
0.1	6.90192	0.453839
0.1	7.2272	0.497625
0.1	7.56781	0.545635
0.1	7.92447	0.598276
0.1	8.29793	0.655998
0.1	8.689	0.719288
0.1	9.0985	0.788682
0.1	9.5273	0.864772
0.1	9.97631	0.948205
0.1	10.4465	1.03969
0.1	10.9388	1.14
0.1	11.4543	1.24997
0.1	11.9942	1.37058
0.1	12.5594	1.5028
0.1	13.1513	1.64779
0.1	13.7711	1.80677
0.1	14.4202	1.98108
0.1	15.0998	2.17221
0.1	15.8114	2.38178
0.1	16.5566	2.61157
0.1	17.3368	2.86353
0.1	18.1539	3.1398
0.1	19.0095	3.44272
0.1	19.9054	3.77487
0.1	20.8435	4.13907
0.1	21.8258	4.53839
0.1	22.8544	4.97625
0.1	23.9315	5.45635
0.1	25.0594	5.98276
0.1	26.2404	6.55998
0.1	27.477	7.19288
0.1	28.772	7.88682
0.1	30.128	8.64772
0.1	31.5479	9.48205
0.1	33.0347	10.3969
0.1	34.5915	11.4
0.1	36.2218	12.4997
0.1	37.9289	13.7058
0.1	39.7164	15.028
0.1	41.5882	16.4779
0.1	43.5482	18.0677
0.1	45.6005	19.8108
0.1	47.7496	21.7221
0.1	50	23.8178
0.1	52.3564	26.1157
0.1	54.8239	28.6353
0.1	57.4077	31.398
0.1	60.1132	34.4272
0.1	62.9463	37.7487
0.1	65.9128	41.3907
0.1	69.0192	45.3839
0.1	72.272	49.7625
0.1	75.6781	54.5635
0.1	79.2447	59.8276
0.1	82.9793	65.5998
0.1	86.89	71.9288
0.1	90.985	78.8682
0.1	95.273	86.4772
0.1	99.7631	94.8205
0.1	104.465	103.969
0.1	109.388	114
0.1	114.543	124.997
0.1	119.942	137.058
0.1	125.594	150.28
0.1	131.513	164.779
0.1	137.711	180.677
0.1	144.202	198.108
0.1	150.998	217.221
0.1	158.114	238.178
0.1	165.566	261.157
0.1	173.368	286.353
0.1	181.539	313.98
0.1	190.095	344.272
0.1	199.054	377.487
0.1	208.435	413.907
0.1	218.258	453.839
0.1	228.544	497.625
0.1	239.315	545.635
0.1	250.594	598.276
0.1	262.404	655.998
0.1	274.77	719.288
0.1	287.72	788.682
0.1	301.28	864.772
0.1	315.479	948.205
0.1	330.347	1039.69
0.1	345.915	1140
0.1	362.218	1249.97
0.1	379.289	1370.58
0.1	397.164	1502.8
0.1	415.882	1647.79
0.1	435.482	1806.77
0.1	456.005	1981.08
0.1	477.496	2172.21
0.1	500	2381.78
0.1	523.564	2611.57
0.1	548.239	2863.53
0.1	574.077	3139.8
0.1	601.132	3442.72
0.1	629.463	3774.87
0.1	659.128	4139.07
0.1	690.192	4538.39
0.1	722.72	4976.25
0.1	756.781	5456.35
0.1	792.447	5982.76
0.1	829.793	6559.98
0.1	868.9	7192.88
0.1	909.85	7886.82
0.1	952.73	8647.72
0.1	997.631	9482.05
0.12	5	0.113089
0.12	5.23564	0.124
0.12	5.48239	0.135963
0.12	5.74077	0.14908
0.12	6.01132	0.163463
0.12	6.29463	0.179234
0.12	6.59128	0.196526
0.12	6.90192	0.215486
0.12	7.2272	0.236276
0.12	7.56781	0.259071
0.12	7.92447	0.284066
0.12	8.29793	0.311472
0.12	8.689	0.341522
0.12	9.0985	0.374472
0.12	9.5273	0.4106
0.12	9.97631	0.450214
0.12	10.4465	0.49365
0.12	10.9388	0.541277
0.12	11.4543	0.593497
0.12	11.9942	0.650759
0.12	12.5594	0.713541
0.12	13.1513	0.782383
0.12	13.7711	0.857864
0.12	14.4202	0.940632
0.12	15.0998	1.03138
0.12	15.8114	1.13089
0.12	16.5566	1.24
0.12	17.3368	1.35963
0.12	18.1539	1.4908
0.12	19.0095	1.63463
0.12	19.9054	1.79234
0.12	20.8435	1.96526
0.12	21.8258	2.15486
0.12	22.8544	2.36276
0.12	23.9315	2.59071
0.12	25.0594	2.84066
0.12	26.2404	3.11472
0.12	27.477	3.41522
0.12	28.772	3.74472
0.12	30.128	4.106
0.12	31.5479	4.50214
0.12	33.0347	4.9365
0.12	34.5915	5.41277
0.12	36.2218	5.93497
0.12	37.9289	6.50757
0.12	39.7164	7.13541
0.12	41.5882	7.82383
0.12	43.5482	8.57864
0.12	45.6005	9.40632
0.12	47.7496	10.3138
0.12	50	11.3089
0.12	52.3564	12.4
0.12	54.8239	13.5963
0.12	57.4077	14.908
0.12	60.1132	16.3463
0.12	62.9463	17.9234
0.12	65.9128	19.6526
0.12	69.0192	21.5486
0.12	72.272	23.6276
0.12	75.6781	25.9071
0.12	79.2447	28.4066
0.12	82.9793	31.1472
0.12	86.89	34.1522
0.12	90.985	37.4472
0.12	95.273	41.06
0.12	99.7631	45.0214
0.12	104.465	49.365
0.12	109.388	54.1277
0.12	114.543	59.3497
0.12	119.942	65.0757
0.12	125.594	71.3541
0.12	131.513	78.2383
0.12	137.711	85.7864
0.12	144.202	94.0632
0.12	150.998	103.138
0.12	158.114	113.089
0.12	165.566	124
0.12	173.368	135.963
0.12	181.539	149.08
0.12	190.095	163.463
0.12	199.054	179.234
0.12	208.435	196.526
0.12	218.258	215.486
0.12	228.544	236.276
0.12	239.315	259.071
0.12	250.594	284.066
0.12	262.404	311.472
0.12	274.77	341.522
0.12	287.72	374.472
0.12	301.28	410.6
0.12	315.479	450.214
0.12	330.347	493.65
0.12	345.915	541.277
0.12	362.218	593.497
0.12	379.289	650.757
0.12	397.164	713.541
0.12	415.882	782.383
0.12	435.482	857.864
0.12	456.005	940.632
0.12	477.496	1031.38
0.12	500	1130.89
0.12	523.564	1240
0.12	548.239	1359.63
0.12	574.077	1490.8
0.12	601.132	1634.63
0.12	629.463	1792.34
0.12	659.128	1965.26
0.12	690.192	2154.86
0.12	722.72	2362.76
0.12	756.781	2590.71
0.12	792.447	2840.66
0.12	829.793	3114.72
0.12	868.9	3415.22
0.12	909.85	3744.72
0.12	952.73	4106
0.12	997.631	4502.14
0.14	5	0.023432
0.14	5.23564	0.0256926
0.14	5.48239	0.0281714
0.14	5.74077	0.0308894
0.14	6.01132	0.0338695
0.14	6.29463	0.0371371
0.14	6.59128	0.0407201
0.14	6.90192	0.0446486
0.14	7.2272	0.0489563
0.14	7.56781	0.0536795
0.14	7.92447	0.0588583
0.14	8.29793	0.064537
0.14	8.689	0.0707633
0.14	9.0985	0.0775905
0.14	9.5273	0.0850764
0.14	9.97631	0.0932843
0.14	10.4465	0.102284
0.14	10.9388	0.112153
0.14	11.4543	0.122972
0.14	11.9942	0.134836
0.14	12.5594	0.147845
0.14	13.1513	0.16211
0.14	13.7711	0.17775
0.14	14.4202	0.194898
0.14	15.0998	0.213702
0.14	15.8114	0.234319
0.14	16.5566	0.256926
0.14	17.3368	0.281714
0.14	18.1539	0.308893
0.14	19.0095	0.338695
0.14	19.9054	0.371371
0.14	20.8435	0.407201
0.14	21.8258	0.446486
0.14	22.8544	0.489563
0.14	23.9315	0.536795
0.14	25.0594	0.588583
0.14	26.2404	0.64537
0.14	27.477	0.707633
0.14	28.772	0.775905
0.14	30.128	0.850761
0.14	31.5479	0.932843
0.14	33.0347	1.02284
0.14	34.5915	1.12153
0.14	36.2218	1.22972
0.14	37.9289	1.34836
0.14	39.7164	1.47845
0.14	41.5882	1.6211
0.14	43.5482	1.7775
0.14	45.6005	1.94898
0.14	47.7496	2.13702
0.14	50	2.34319
0.14	52.3564	2.56926
0.14	54.8239	2.81714
0.14	57.4077	3.08893
0.14	60.1132	3.38695
0.14	62.9463	3.71371
0.14	65.9128	4.07201
0.14	69.0192	4.46486
0.14	72.272	4.89563
0.14	75.6781	5.36795
0.14	79.2447	5.88583
0.14	82.9793	6.45368
0.14	86.89	7.07633
0.14	90.985	7.75905
0.14	95.273	8.50761
0.14	99.7631	9.32843
0.14	104.465	10.2284
0.14	109.388	11.2153
0.14	114.543	12.2972
0.14	119.942	13.4836
0.14	125.594	14.7845
0.14	131.513	16.211
0.14	137.711	17.775
0.14	144.202	19.4898
0.14	150.998	21.3702
0.14	158.114	23.4319
0.14	165.566	25.6926
0.14	173.368	28.1714
0.14	181.539	30.8893
0.14	190.095	33.8695
0.14	199.054	37.1371
0.14	208.435	40.7201
0.14	218.258	44.6486
